holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,Date,Time,AM/PM,traffic_volume,Group
No Holiday,267.22,0,0,90,Snow,light snow,1/21/2016,4:00,PM,6708,183
No Holiday,267.22,0,0,90,Haze,haze,1/21/2016,4:00,PM,6708,183
No Holiday,267.02,0,0,90,Haze,haze,1/21/2016,6:00,PM,4269,184
No Holiday,267.02,0,0,90,Snow,light snow,1/21/2016,6:00,PM,4269,184
No Holiday,267.02,0,0,90,Mist,mist,1/21/2016,6:00,PM,4269,184
No Holiday,265.55,0,0,90,Snow,light snow,1/22/2016,8:00,AM,5460,191
No Holiday,265.55,0,0,90,Haze,haze,1/22/2016,8:00,AM,5460,191
No Holiday,266.65,0,0,90,Snow,light snow,1/22/2016,12:00,PM,5346,193
No Holiday,266.65,0,0,90,Haze,haze,1/22/2016,12:00,PM,5346,193
No Holiday,262.29,0,0,90,Mist,mist,1/22/2016,10:00,PM,2837,198
No Holiday,263.36,0,0,90,Clouds,overcast clouds,1/22/2016,11:00,PM,1894,198
No Holiday,263.93,0,0,90,Clouds,overcast clouds,1/23/2016,12:00,AM,1313,198
No Holiday,264.55,0,0,90,Clouds,overcast clouds,1/23/2016,1:00,AM,827,198
No Holiday,265.48,0,0,90,Snow,light snow,1/23/2016,9:00,AM,3330,202
No Holiday,265.48,0,0,90,Haze,haze,1/23/2016,9:00,AM,3330,202
No Holiday,266.02,0,0,90,Snow,light snow,1/23/2016,11:00,AM,4385,203
No Holiday,266.72,0,0,90,Clouds,overcast clouds,1/23/2016,12:00,PM,4806,203
No Holiday,266.93,0,0,90,Haze,haze,1/23/2016,8:00,PM,2789,207
No Holiday,266.93,0,0,90,Mist,mist,1/23/2016,8:00,PM,2789,207
No Holiday,267.41,0,0,90,Mist,mist,1/23/2016,10:00,PM,3965,208
No Holiday,268.15,0,0,90,Mist,mist,1/23/2016,11:00,PM,2034,208
No Holiday,268.41,0,0,90,Mist,mist,1/24/2016,12:00,AM,1313,208
No Holiday,268.93,0,0,90,Mist,mist,1/24/2016,1:00,AM,827,208
No Holiday,269.15,0,0,90,Mist,mist,1/24/2016,2:00,AM,664,208
No Holiday,269.35,0,0,90,Mist,mist,1/24/2016,3:00,AM,440,208
No Holiday,269.72,0,0,90,Mist,mist,1/24/2016,5:00,AM,520,209
No Holiday,269.69,0,0,90,Mist,mist,1/24/2016,6:00,AM,825,209
No Holiday,269.88,0,0,90,Mist,mist,1/24/2016,8:00,AM,1895,210
No Holiday,269.88,0,0,90,Snow,light snow,1/24/2016,8:00,AM,1895,210
No Holiday,270.42,0,0,90,Snow,snow,1/24/2016,10:00,AM,3093,211
No Holiday,270.42,0,0,90,Mist,mist,1/24/2016,10:00,AM,3093,211
No Holiday,271.15,0,0,90,Mist,mist,1/24/2016,11:00,AM,3590,211
No Holiday,271.15,0,0,90,Snow,light snow,1/24/2016,11:00,AM,3590,211
No Holiday,271.55,0,0,90,Snow,light snow,1/24/2016,1:00,PM,4166,212
No Holiday,271.55,0,0,90,Mist,mist,1/24/2016,1:00,PM,4166,212
No Holiday,272.08,0,0,90,Snow,light snow,1/24/2016,3:00,PM,3865,213
No Holiday,272.08,0,0,90,Haze,haze,1/24/2016,3:00,PM,3865,213
No Holiday,272.08,0,0,90,Mist,mist,1/24/2016,3:00,PM,3865,213
No Holiday,272.15,0,0,90,Haze,haze,1/24/2016,5:00,PM,4120,214
No Holiday,272.15,0,0,90,Mist,mist,1/24/2016,5:00,PM,4120,214
No Holiday,272.01,0,0,90,Haze,haze,1/24/2016,7:00,PM,2702,215
No Holiday,272.01,0,0,90,Mist,mist,1/24/2016,7:00,PM,2702,215
No Holiday,271.72,0,0,90,Mist,mist,1/24/2016,11:00,PM,1035,217
No Holiday,271.28,0,0,90,Snow,light snow,1/25/2016,12:00,AM,461,217
No Holiday,271.28,0,0,90,Mist,mist,1/25/2016,12:00,AM,461,217
No Holiday,271.15,0,0,90,Mist,mist,1/25/2016,2:00,AM,260,218
No Holiday,270.9,0,0,90,Mist,mist,1/25/2016,3:00,AM,322,218
No Holiday,270.72,0,0,90,Mist,mist,1/25/2016,6:00,AM,5034,219
No Holiday,270.65,0,0,90,Mist,mist,1/25/2016,7:00,AM,5511,219
No Holiday,270.65,0,0,90,Snow,light snow,1/25/2016,7:00,AM,5511,219
No Holiday,270.65,0,0,90,Fog,fog,1/25/2016,7:00,AM,5511,219
No Holiday,270.72,0,0,90,Fog,fog,1/25/2016,9:00,AM,4801,220
No Holiday,270.72,0,0,90,Mist,mist,1/25/2016,9:00,AM,4801,220
No Holiday,270.86,0,0,90,Mist,mist,1/25/2016,10:00,AM,4100,220
No Holiday,270.86,0,0,90,Fog,fog,1/25/2016,10:00,AM,4100,220
No Holiday,271.22,0,0,90,Mist,mist,1/25/2016,12:00,PM,4326,221
No Holiday,271.22,0,0,90,Haze,haze,1/25/2016,12:00,PM,4326,221
No Holiday,271.22,0,0,90,Mist,mist,1/25/2016,2:00,PM,4805,222
No Holiday,271.22,0,0,90,Rain,light rain,1/25/2016,2:00,PM,4805,222
No Holiday,272.08,0,0,90,Mist,mist,1/25/2016,4:00,PM,6309,223
No Holiday,272.08,0,0,90,Snow,light snow,1/25/2016,4:00,PM,6309,223
No Holiday,272.08,0,0,90,Rain,light rain,1/25/2016,4:00,PM,6309,223
No Holiday,271.79,0,0,90,Mist,mist,1/25/2016,6:00,PM,4332,224
No Holiday,271.79,0,0,90,Snow,light snow,1/25/2016,6:00,PM,4332,224
No Holiday,271.79,0,0,90,Haze,haze,1/25/2016,6:00,PM,4332,224
No Holiday,271.79,0,0,90,Snow,light snow,1/25/2016,8:00,PM,2303,225
No Holiday,271.79,0,0,90,Mist,mist,1/25/2016,8:00,PM,2303,225
No Holiday,271.48,0,0,90,Mist,mist,1/25/2016,10:00,PM,2826,226
No Holiday,271.48,0,0,90,Snow,light snow,1/25/2016,10:00,PM,2826,226
No Holiday,270.72,0,0,90,Mist,mist,1/25/2016,11:00,PM,1598,226
No Holiday,270.72,0,0,90,Snow,light snow,1/25/2016,11:00,PM,1598,226
No Holiday,269.95,0,0,90,Snow,light snow,1/26/2016,1:00,AM,314,227
No Holiday,269.29,0,0,90,Snow,light snow,1/26/2016,2:00,AM,279,227
No Holiday,269.22,0,0,90,Snow,light snow,1/26/2016,3:00,AM,326,227
No Holiday,269.28,0,0,90,Snow,light snow,1/26/2016,11:00,AM,4148,231
No Holiday,269.28,0,0,90,Haze,haze,1/26/2016,11:00,AM,4148,231
No Holiday,270.41,0,0,90,Clouds,overcast clouds,1/26/2016,12:00,PM,4541,231
No Holiday,268.22,0,0,75,Clouds,broken clouds,1/26/2016,10:00,PM,1745,236
No Holiday,265.73,0,0,1,Clear,sky is clear,1/26/2016,11:00,PM,995,236
No Holiday,263.73,0,0,1,Clear,sky is clear,1/27/2016,12:00,AM,550,236
No Holiday,261.23,0,0,1,Clear,sky is clear,1/27/2016,2:00,AM,274,237
No Holiday,261.43,0,0,1,Clear,sky is clear,1/27/2016,3:00,AM,345,237
No Holiday,261.85,0,0,1,Mist,mist,1/27/2016,4:00,AM,844,237
No Holiday,262.43,0,0,1,Mist,mist,1/27/2016,6:00,AM,5876,238
No Holiday,264.22,0,0,40,Mist,mist,1/27/2016,7:00,AM,6507,238
No Holiday,264.5,0,0,75,Clouds,broken clouds,1/27/2016,8:00,AM,6312,238
No Holiday,270.86,0,0,90,Clouds,overcast clouds,1/27/2016,12:00,PM,4706,240
No Holiday,274.45,0,0,75,Clouds,broken clouds,1/27/2016,1:00,PM,4805,240
No Holiday,277.01,0,0,90,Clouds,overcast clouds,1/27/2016,8:00,PM,2726,243
No Holiday,276.55,0,0,75,Clouds,broken clouds,1/27/2016,9:00,PM,2481,243
No Holiday,276.21,0,0,90,Clouds,overcast clouds,1/27/2016,10:00,PM,1684,243
No Holiday,276.15,0,0,90,Clouds,overcast clouds,1/27/2016,11:00,PM,955,243
No Holiday,276.08,0,0,90,Clouds,overcast clouds,1/28/2016,12:00,AM,544,243
No Holiday,275.86,0,0,90,Clouds,overcast clouds,1/28/2016,1:00,AM,365,243
No Holiday,275.42,0,0,90,Rain,light rain,1/28/2016,5:00,AM,2729,245
No Holiday,275.42,0,0,90,Snow,light snow,1/28/2016,5:00,AM,2729,245
No Holiday,275.29,0,0,90,Clouds,overcast clouds,1/28/2016,6:00,AM,5713,245
No Holiday,275.15,0,0,90,Clouds,overcast clouds,1/28/2016,7:00,AM,6583,245
No Holiday,274.29,0,0,90,Clouds,overcast clouds,1/28/2016,8:00,AM,5815,245
No Holiday,273.65,0,0,90,Clouds,overcast clouds,1/28/2016,10:00,AM,4488,246
No Holiday,272.07,0,0,90,Clouds,overcast clouds,1/28/2016,11:00,AM,4644,246
No Holiday,272.01,0,0,90,Clouds,overcast clouds,1/28/2016,12:00,PM,5033,246
No Holiday,272.01,0,0,90,Clouds,overcast clouds,1/28/2016,1:00,PM,4955,246
No Holiday,265.95,0,0,5,Clear,sky is clear,1/28/2016,9:00,PM,2900,250
No Holiday,263.89,0,0,1,Clear,sky is clear,1/28/2016,10:00,PM,2098,250
No Holiday,263.54,0,0,1,Clear,sky is clear,1/28/2016,11:00,PM,1273,250
No Holiday,263.14,0,0,1,Clear,sky is clear,1/29/2016,12:00,AM,649,250
No Holiday,263.61,0,0,1,Clear,sky is clear,1/29/2016,1:00,AM,416,250
No Holiday,264.07,0,0,1,Clear,sky is clear,1/29/2016,2:00,AM,286,250
No Holiday,265.34,0,0,1,Clear,sky is clear,1/29/2016,3:00,AM,384,250
No Holiday,265.61,0,0,40,Clouds,scattered clouds,1/29/2016,4:00,AM,792,250
No Holiday,266.74,0,0,90,Clouds,overcast clouds,1/29/2016,5:00,AM,2569,250
No Holiday,267.35,0,0,90,Clouds,overcast clouds,1/29/2016,6:00,AM,5473,250
No Holiday,267.75,0,0,90,Clouds,overcast clouds,1/29/2016,7:00,AM,6425,250
No Holiday,268.22,0,0,90,Clouds,overcast clouds,1/29/2016,8:00,AM,5591,250
No Holiday,268.88,0,0,90,Clouds,overcast clouds,1/29/2016,9:00,AM,4809,250
No Holiday,269.86,0,0,40,Clouds,scattered clouds,1/29/2016,10:00,AM,4439,250
No Holiday,270.79,0,0,75,Clouds,broken clouds,1/29/2016,11:00,AM,5040,250
No Holiday,272,0,0,1,Clear,sky is clear,1/29/2016,12:00,PM,5428,250
No Holiday,272.88,0,0,75,Clouds,broken clouds,1/29/2016,1:00,PM,5223,250
No Holiday,273.08,0,0,90,Clouds,overcast clouds,1/29/2016,3:00,PM,6042,251
No Holiday,273,0,0,90,Clouds,overcast clouds,1/29/2016,4:00,PM,6536,251
No Holiday,273,0,0,90,Clouds,overcast clouds,1/29/2016,5:00,PM,6047,251
No Holiday,273.48,0,0,90,Snow,light snow,1/29/2016,9:00,PM,2834,253
No Holiday,273.48,0,0,90,Rain,light rain,1/29/2016,9:00,PM,2834,253
No Holiday,273.68,0,0,90,Mist,mist,1/29/2016,10:00,PM,2518,253
No Holiday,273.68,0,0,90,Snow,light snow,1/29/2016,10:00,PM,2518,253
No Holiday,273.81,0,0,75,Clouds,broken clouds,1/29/2016,11:00,PM,1622,253
No Holiday,273.51,0,0,1,Clear,sky is clear,1/30/2016,12:00,AM,1267,253
No Holiday,272.82,0,0,1,Mist,mist,1/30/2016,1:00,AM,850,253
No Holiday,272.58,0,0,1,Mist,mist,1/30/2016,2:00,AM,664,253
No Holiday,272.62,0,0,1,Mist,mist,1/30/2016,3:00,AM,469,253
No Holiday,273.29,0,0,1,Clear,sky is clear,1/30/2016,4:00,AM,408,253
No Holiday,277.41,0,0,90,Rain,moderate rain,1/30/2016,3:00,PM,5051,257
No Holiday,277.41,0,0,90,Drizzle,light intensity drizzle,1/30/2016,3:00,PM,5051,257
No Holiday,273.8,0,0,1,Clear,sky is clear,1/31/2016,4:00,AM,401,262
No Holiday,273.08,0,0,1,Mist,mist,1/31/2016,5:00,AM,516,262
No Holiday,273.01,0,0,1,Fog,fog,1/31/2016,6:00,AM,858,262
No Holiday,271.7,0,0,1,Mist,mist,1/31/2016,7:00,AM,1198,262
No Holiday,271.7,0,0,1,Fog,fog,1/31/2016,7:00,AM,1198,262
No Holiday,271.51,0,0,1,Mist,mist,1/31/2016,8:00,AM,2231,262
No Holiday,271.51,0,0,1,Fog,fog,1/31/2016,8:00,AM,2231,262
No Holiday,273.3,0,0,1,Clear,sky is clear,1/31/2016,10:00,AM,3476,263
No Holiday,275.65,0,0,75,Clouds,broken clouds,1/31/2016,11:00,AM,3684,263
No Holiday,276.81,0,0,40,Clouds,scattered clouds,1/31/2016,3:00,PM,4929,265
No Holiday,277.08,0,0,1,Clear,sky is clear,1/31/2016,4:00,PM,4917,265
No Holiday,273.29,0,0,5,Clear,sky is clear,1/31/2016,9:00,PM,2020,267
No Holiday,272.37,0,0,1,Clear,sky is clear,1/31/2016,10:00,PM,1450,267
No Holiday,271.08,0,0,1,Clear,sky is clear,2/1/2016,12:00,AM,540,268
No Holiday,270.51,0,0,1,Mist,mist,2/1/2016,1:00,AM,312,268
No Holiday,268.94,0,0,90,Mist,mist,2/1/2016,5:00,AM,2862,270
No Holiday,268.94,0,0,90,Fog,fog,2/1/2016,5:00,AM,2862,270
No Holiday,267.48,0,0,75,Mist,mist,2/1/2016,7:00,AM,6323,271
No Holiday,267.48,0,0,75,Fog,fog,2/1/2016,7:00,AM,6323,271
No Holiday,268.28,0,0,75,Snow,light snow,2/1/2016,9:00,AM,5128,272
No Holiday,268.28,0,0,75,Mist,mist,2/1/2016,9:00,AM,5128,272
No Holiday,268.28,0,0,75,Fog,fog,2/1/2016,9:00,AM,5128,272
No Holiday,270.94,0,0,75,Mist,mist,2/1/2016,11:00,AM,4584,273
No Holiday,270.94,0,0,75,Fog,fog,2/1/2016,11:00,AM,4584,273
No Holiday,272.69,0,0,90,Mist,mist,2/1/2016,12:00,PM,4739,273
No Holiday,272.69,0,0,90,Fog,fog,2/1/2016,12:00,PM,4739,273
No Holiday,272.73,0,0,90,Mist,mist,2/1/2016,1:00,PM,4756,273
No Holiday,272.49,0,0,75,Mist,mist,2/1/2016,3:00,PM,5642,274
No Holiday,272.49,0,0,75,Haze,haze,2/1/2016,3:00,PM,5642,274
No Holiday,272.28,0,0,90,Mist,mist,2/1/2016,5:00,PM,6071,275
No Holiday,272.28,0,0,90,Haze,haze,2/1/2016,5:00,PM,6071,275
No Holiday,272.08,0,0,90,Haze,haze,2/1/2016,6:00,PM,4412,275
No Holiday,272.08,0,0,90,Mist,mist,2/1/2016,6:00,PM,4412,275
No Holiday,272.02,0,0,90,Haze,haze,2/1/2016,7:00,PM,3096,275
No Holiday,272.02,0,0,90,Mist,mist,2/1/2016,7:00,PM,3096,275
No Holiday,271.65,0,0,90,Haze,haze,2/1/2016,9:00,PM,2174,276
No Holiday,271.65,0,0,90,Mist,mist,2/1/2016,9:00,PM,2174,276
No Holiday,270.79,0,0,90,Mist,mist,2/1/2016,10:00,PM,1569,276
No Holiday,270.8,0,0,90,Haze,haze,2/2/2016,12:00,AM,580,277
No Holiday,270.8,0,0,90,Mist,mist,2/2/2016,12:00,AM,580,277
No Holiday,271.08,0,0,90,Mist,mist,2/2/2016,1:00,AM,315,277
No Holiday,271.08,0,0,40,Mist,mist,2/2/2016,3:00,AM,355,278
No Holiday,270.94,0,0,90,Clouds,overcast clouds,2/2/2016,4:00,AM,881,278
No Holiday,270.65,0,0,90,Clouds,overcast clouds,2/2/2016,5:00,AM,2827,278
No Holiday,270.21,0,0,90,Clouds,overcast clouds,2/2/2016,6:00,AM,5687,278
No Holiday,270.72,0,0,75,Clouds,broken clouds,2/2/2016,7:00,AM,6622,278
No Holiday,270.61,0,0,90,Clouds,overcast clouds,2/2/2016,8:00,AM,5526,278
No Holiday,271.22,0,0,40,Clouds,scattered clouds,2/2/2016,9:00,AM,5097,278
No Holiday,271.55,0,0,75,Clouds,broken clouds,2/2/2016,10:00,AM,4282,278
No Holiday,271.94,0,0,90,Snow,light snow,2/2/2016,12:00,PM,4093,279
No Holiday,271.8,0,0,90,Fog,fog,2/2/2016,1:00,PM,4142,279
No Holiday,271.8,0,0,90,Snow,snow,2/2/2016,1:00,PM,4142,279
No Holiday,271.72,0,0,90,Fog,fog,2/2/2016,2:00,PM,3798,279
No Holiday,271.72,0,0,90,Snow,heavy snow,2/2/2016,2:00,PM,3798,279
No Holiday,271.75,0,0,90,Fog,fog,2/2/2016,3:00,PM,3342,279
No Holiday,271.75,0,0,90,Snow,snow,2/2/2016,3:00,PM,3342,279
No Holiday,271.65,0,0,90,Snow,snow,2/2/2016,5:00,PM,2118,280
No Holiday,271.65,0,0,90,Fog,fog,2/2/2016,5:00,PM,2118,280
No Holiday,270.8,0,0,90,Snow,snow,2/2/2016,7:00,PM,1242,281
No Holiday,270.8,0,0,90,Mist,mist,2/2/2016,7:00,PM,1242,281
No Holiday,270.15,0,0,90,Mist,mist,2/2/2016,9:00,PM,918,282
No Holiday,270.15,0,0,90,Fog,fog,2/2/2016,9:00,PM,918,282
No Holiday,270.15,0,0,90,Snow,snow,2/2/2016,9:00,PM,918,282
No Holiday,269.87,0,0,90,Mist,mist,2/2/2016,10:00,PM,707,282
No Holiday,269.87,0,0,90,Snow,snow,2/2/2016,10:00,PM,707,282
No Holiday,269.42,0,0,90,Snow,light snow,2/2/2016,11:00,PM,572,282
No Holiday,269.42,0,0,90,Mist,mist,2/2/2016,11:00,PM,572,282
No Holiday,269.29,0,0,90,Snow,light snow,2/3/2016,12:00,AM,356,282
No Holiday,269.29,0,0,90,Mist,mist,2/3/2016,12:00,AM,356,282
No Holiday,267.94,0,0,90,Snow,light snow,2/3/2016,1:00,AM,217,282
No Holiday,267.94,0,0,90,Mist,mist,2/3/2016,1:00,AM,217,282
No Holiday,267.61,0,0,90,Mist,mist,2/3/2016,3:00,AM,338,283
No Holiday,267.61,0,0,90,Snow,light snow,2/3/2016,3:00,AM,338,283
No Holiday,266.68,0,0,90,Mist,mist,2/3/2016,4:00,AM,899,283
No Holiday,266.68,0,0,90,Snow,light snow,2/3/2016,4:00,AM,899,283
No Holiday,266.48,0,0,75,Snow,light snow,2/3/2016,5:00,AM,2402,283
No Holiday,266.48,0,0,75,Mist,mist,2/3/2016,5:00,AM,2402,283
No Holiday,266,0,0,90,Snow,light snow,2/3/2016,6:00,AM,4155,283
No Holiday,265.23,0,0,90,Snow,light snow,2/3/2016,8:00,AM,4172,284
No Holiday,265.23,0,0,90,Mist,mist,2/3/2016,8:00,AM,4172,284
No Holiday,265.22,0,0,40,Snow,light snow,2/3/2016,9:00,AM,3853,284
No Holiday,265.22,0,0,40,Mist,mist,2/3/2016,9:00,AM,3853,284
No Holiday,265.51,0,0,1,Snow,light snow,2/3/2016,10:00,AM,3679,284
No Holiday,266.58,0,0,40,Haze,haze,2/3/2016,11:00,AM,3571,284
No Holiday,266.58,0,0,40,Snow,light snow,2/3/2016,11:00,AM,3571,284
No Holiday,266.81,0,0,40,Snow,light snow,2/3/2016,12:00,PM,3889,284
No Holiday,265.88,0,0,1,Clear,sky is clear,2/3/2016,6:00,PM,4316,287
No Holiday,263.72,0,0,1,Clear,sky is clear,2/3/2016,7:00,PM,3056,287
No Holiday,260.82,0,0,1,Clear,sky is clear,2/3/2016,9:00,PM,2302,288
No Holiday,260.01,0,0,1,Clear,sky is clear,2/3/2016,10:00,PM,1545,288
No Holiday,259.58,0,0,1,Clear,sky is clear,2/3/2016,11:00,PM,1001,288
No Holiday,259.01,0,0,75,Clouds,broken clouds,2/4/2016,12:00,AM,565,288
No Holiday,259.28,0,0,1,Snow,light snow,2/4/2016,1:00,AM,358,288
No Holiday,259.34,0,0,75,Snow,light snow,2/4/2016,2:00,AM,300,288
No Holiday,260.57,0,0,75,Snow,light snow,2/4/2016,3:00,AM,342,288
No Holiday,260.93,0,0,90,Snow,light snow,2/4/2016,4:00,AM,905,288
No Holiday,260.93,0,0,90,Mist,mist,2/4/2016,4:00,AM,905,288
No Holiday,261.28,0,0,90,Clouds,overcast clouds,2/4/2016,5:00,AM,2766,288
No Holiday,261.58,0,0,90,Clouds,overcast clouds,2/4/2016,6:00,AM,5525,288
No Holiday,261.75,0,0,90,Snow,light snow,2/4/2016,7:00,AM,6158,288
No Holiday,261.75,0,0,90,Mist,mist,2/4/2016,7:00,AM,6158,288
No Holiday,262.88,0,0,90,Snow,light snow,2/4/2016,8:00,AM,5383,288
No Holiday,262.88,0,0,90,Mist,mist,2/4/2016,8:00,AM,5383,288
No Holiday,267.79,0,0,90,Snow,light snow,2/4/2016,12:00,PM,4422,290
No Holiday,267.79,0,0,90,Haze,haze,2/4/2016,12:00,PM,4422,290
No Holiday,269.21,0,0,90,Snow,light snow,2/4/2016,2:00,PM,5252,291
No Holiday,269.21,0,0,90,Mist,mist,2/4/2016,2:00,PM,5252,291
No Holiday,269.68,0,0,90,Snow,light snow,2/4/2016,3:00,PM,5643,291
No Holiday,265.37,0,0,1,Mist,mist,2/4/2016,8:00,PM,2981,293
No Holiday,262.94,0,0,1,Mist,mist,2/4/2016,9:00,PM,2777,293
No Holiday,260.8,0,0,1,Clear,sky is clear,2/4/2016,11:00,PM,1166,294
No Holiday,259.29,0,0,1,Clear,sky is clear,2/5/2016,12:00,AM,657,294
No Holiday,258.29,0,0,1,Clear,sky is clear,2/5/2016,1:00,AM,360,294
No Holiday,257.16,0,0,1,Clear,sky is clear,2/5/2016,2:00,AM,325,294
No Holiday,256.46,0,0,1,Snow,light snow,2/5/2016,3:00,AM,323,294
No Holiday,256.46,0,0,1,Haze,haze,2/5/2016,3:00,AM,323,294
No Holiday,256.46,0,0,1,Mist,mist,2/5/2016,3:00,AM,323,294
No Holiday,256.35,0,0,20,Haze,haze,2/5/2016,4:00,AM,787,294
No Holiday,256.56,0,0,1,Fog,fog,2/5/2016,6:00,AM,5180,295
No Holiday,256.56,0,0,1,Haze,haze,2/5/2016,6:00,AM,5180,295
No Holiday,256.94,0,0,75,Mist,mist,2/5/2016,7:00,AM,6390,295
No Holiday,256.94,0,0,75,Haze,haze,2/5/2016,7:00,AM,6390,295
No Holiday,257.51,0,0,75,Mist,mist,2/5/2016,8:00,AM,5716,295
No Holiday,257.51,0,0,75,Haze,haze,2/5/2016,8:00,AM,5716,295
No Holiday,260.5,0,0,90,Mist,mist,2/5/2016,9:00,AM,5039,295
No Holiday,263.28,0,0,75,Mist,mist,2/5/2016,10:00,AM,4538,295
No Holiday,265.64,0,0,90,Clouds,overcast clouds,2/5/2016,11:00,AM,4990,295
No Holiday,267.41,0,0,40,Clouds,scattered clouds,2/5/2016,12:00,PM,5304,295
No Holiday,269.72,0,0,75,Clouds,broken clouds,2/5/2016,1:00,PM,5282,295
No Holiday,270.28,0,0,90,Clouds,overcast clouds,2/5/2016,2:00,PM,5662,295
No Holiday,270.61,0,0,90,Clouds,overcast clouds,2/5/2016,3:00,PM,6005,295
No Holiday,270.08,0,0,90,Snow,light snow,2/5/2016,4:00,PM,6824,295
No Holiday,270.08,0,0,90,Snow,light snow,2/5/2016,5:00,PM,6303,295
No Holiday,270.08,0,0,90,Haze,haze,2/5/2016,5:00,PM,6303,295
No Holiday,269.94,0,0,90,Snow,light snow,2/5/2016,6:00,PM,4688,295
No Holiday,269.94,0,0,90,Haze,haze,2/5/2016,6:00,PM,4688,295
No Holiday,269.51,0,0,90,Snow,light snow,2/5/2016,7:00,PM,3724,295
No Holiday,269.28,0,0,90,Snow,light snow,2/5/2016,8:00,PM,2997,295
No Holiday,269.42,0,0,90,Clouds,overcast clouds,2/5/2016,9:00,PM,3139,295
No Holiday,269.72,0,0,40,Clouds,scattered clouds,2/5/2016,10:00,PM,2920,295
No Holiday,269.48,0,0,40,Haze,haze,2/5/2016,11:00,PM,1713,295
No Holiday,269.48,0,0,40,Mist,mist,2/5/2016,11:00,PM,1713,295
No Holiday,269.65,0,0,75,Mist,mist,2/6/2016,12:00,AM,1254,295
No Holiday,269.65,0,0,75,Haze,haze,2/6/2016,12:00,AM,1254,295
No Holiday,270,0,0,90,Haze,haze,2/6/2016,1:00,AM,770,295
No Holiday,270,0,0,90,Mist,mist,2/6/2016,1:00,AM,770,295
No Holiday,270.02,0,0,90,Mist,mist,2/6/2016,2:00,AM,704,295
No Holiday,270.02,0,0,90,Haze,haze,2/6/2016,2:00,AM,704,295
No Holiday,269.82,0,0,90,Clouds,overcast clouds,2/6/2016,3:00,AM,469,295
No Holiday,269.51,0,0,90,Clouds,overcast clouds,2/6/2016,4:00,AM,408,295
No Holiday,269.55,0,0,90,Clouds,overcast clouds,2/6/2016,5:00,AM,912,295
No Holiday,269.49,0,0,75,Clouds,broken clouds,2/6/2016,6:00,AM,1247,295
No Holiday,269.55,0,0,90,Mist,mist,2/6/2016,7:00,AM,1606,295
No Holiday,269.68,0,0,40,Mist,mist,2/6/2016,8:00,AM,2704,295
No Holiday,270.29,0,0,40,Snow,light snow,2/6/2016,9:00,AM,2830,295
No Holiday,270.29,0,0,40,Mist,mist,2/6/2016,9:00,AM,2830,295
No Holiday,271.08,0,0,75,Haze,haze,2/6/2016,10:00,AM,3479,295
No Holiday,271.93,0,0,1,Clear,sky is clear,2/6/2016,11:00,AM,3801,295
No Holiday,273.35,0,0,1,Clear,sky is clear,2/6/2016,12:00,PM,4308,295
No Holiday,274.41,0,0,75,Clouds,broken clouds,2/6/2016,1:00,PM,4548,295
No Holiday,274.61,0,0,40,Clouds,scattered clouds,2/6/2016,2:00,PM,4397,295
No Holiday,274.81,0,0,90,Clouds,overcast clouds,2/6/2016,3:00,PM,5533,295
No Holiday,274.55,0,0,90,Clouds,overcast clouds,2/6/2016,4:00,PM,5274,295
No Holiday,274.35,0,0,75,Clouds,broken clouds,2/6/2016,5:00,PM,4933,295
No Holiday,274.41,0,0,90,Clouds,overcast clouds,2/6/2016,6:00,PM,4434,295
No Holiday,274.48,0,0,90,Drizzle,light intensity drizzle,2/6/2016,7:00,PM,3996,295
No Holiday,274.48,0,0,90,Rain,light rain,2/6/2016,7:00,PM,3996,295
No Holiday,274.29,0,0,90,Snow,light snow,2/6/2016,8:00,PM,3047,295
No Holiday,274.29,0,0,90,Rain,light rain,2/6/2016,8:00,PM,3047,295
No Holiday,274.29,0,0,90,Drizzle,drizzle,2/6/2016,8:00,PM,3047,295
No Holiday,274.61,0,0,75,Rain,light rain,2/6/2016,9:00,PM,3034,295
No Holiday,274.48,0,0,40,Clouds,scattered clouds,2/6/2016,10:00,PM,3615,295
No Holiday,274.55,0,0,90,Clouds,overcast clouds,2/6/2016,11:00,PM,2239,295
No Holiday,274.48,0,0,1,Clear,sky is clear,2/7/2016,12:00,AM,1254,295
No Holiday,273.88,0,0,90,Rain,moderate rain,2/7/2016,1:00,AM,770,295
No Holiday,273.88,0,0,90,Drizzle,light intensity drizzle,2/7/2016,1:00,AM,770,295
No Holiday,273.86,0,0,40,Snow,light snow,2/7/2016,2:00,AM,704,295
No Holiday,273.22,0,0,1,Rain,light rain,2/7/2016,3:00,AM,407,295
No Holiday,273.5,0,0,40,Clouds,scattered clouds,2/7/2016,4:00,AM,401,295
No Holiday,274.07,0,0,75,Clouds,broken clouds,2/7/2016,5:00,AM,516,295
No Holiday,275.22,0,0,90,Clouds,overcast clouds,2/7/2016,6:00,AM,858,295
No Holiday,275.93,0,0,75,Clouds,broken clouds,2/7/2016,7:00,AM,1198,295
No Holiday,276.21,0,0,75,Clouds,broken clouds,2/7/2016,8:00,AM,2063,295
No Holiday,276.26,0,0,1,Clear,sky is clear,2/7/2016,9:00,AM,2830,295
No Holiday,276.86,0,0,1,Clear,sky is clear,2/7/2016,10:00,AM,3479,295
No Holiday,277.15,0,0,75,Clouds,broken clouds,2/7/2016,11:00,AM,3801,295
